GEO.id2,HD01_VD10,,,,,,,,
Id2,1,2,3,4,5,6,7,total hhsize,total hh num
360050061002 ,1175,374,208,56,14,0,0,1827,3094
360050061003 ,0,0,0,0,0,0,0,0,0
360050062001 ,169,80,119,31,0,0,28,427,1079
360050062002 ,151,161,191,39,28,81,0,651,1982
360050062003 ,104,244,202,62,43,0,0,655,1830
360050062004 ,37,91,86,120,73,51,0,458,1703
360050062005 ,37,79,0,33,0,53,9,211,792
360050063001 ,0,0,0,0,0,0,0,0,0
360050063002 ,93,20,20,4,0,8,0,145,287
360050063003 ,94,73,74,0,22,6,8,277,822
360050063004 ,142,111,34,30,28,0,0,345,767
360050063005 ,244,70,66,38,0,0,9,427,892
360050063006 ,153,324,94,34,40,0,0,645,1523
360050064001 ,162,199,90,92,10,23,0,576,1450
360050064002 ,54,122,9,25,10,18,0,238,641
360050064003 ,96,69,17,25,0,0,0,207,410
