Id2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,hh_total,hh_avg_inc
3.6081E+11,178,81,45,16,46,0,20,46,15,13,0,60,0,0,0,14,534,15444
3.6081E+11,66,110,60,0,66,17,31,0,21,40,0,29,0,0,0,0,440,17292
3.6081E+11,108,100,134,15,35,17,37,29,0,0,15,0,0,0,17,0,507,16440
3.6081E+11,98,122,140,9,0,50,0,22,0,15,0,38,14,0,0,0,508,16667
3.6081E+11,132,146,131,55,0,29,25,28,0,17,0,0,0,0,0,0,563,15099
3.6081E+11,233,155,18,16,66,0,0,19,16,15,57,29,0,0,0,0,624,11688
3.6081E+11,0,0,0,0,5,17,0,0,13,10,38,33,36,89,64,29,334,130391
3.6081E+11,44,45,20,18,0,0,19,19,0,38,23,29,5,25,29,1,315,42054
3.6081E+11,11,22,12,10,33,0,18,58,26,49,58,75,79,5,33,40,529,64338
3.6081E+11,30,18,18,16,0,16,13,66,20,23,62,57,20,11,19,18,407,53393
3.6081E+11,50,19,42,14,17,20,33,17,17,33,41,16,22,18,28,27,414,44265
3.6081E+11,17,18,4,16,27,23,4,5,12,11,34,31,35,20,5,19,281,60583
3.6081E+11,0,0,9,11,0,17,23,0,0,26,0,20,29,0,10,0,145,53958
3.6081E+11,3,6,40,43,16,37,18,14,13,41,80,80,68,24,5,3,491,61169
3.6081E+11,24,0,0,16,41,11,0,16,14,67,36,62,33,42,49,84,495,82361
3.6081E+11,22,5,0,54,0,0,0,0,0,64,4,25,16,0,0,9,199,55873
3.6081E+11,29,44,15,22,18,30,5,26,11,13,0,30,35,0,15,0,293,31927
3.6081E+11,11,6,0,5,20,0,9,4,0,36,21,21,11,15,12,7,178,59500
3.6081E+11,39,9,14,6,9,20,18,0,17,10,5,19,44,29,10,0,249,47375
3.6081E+11,19,0,22,21,27,11,0,26,15,31,43,36,51,27,43,39,411,73681
3.6081E+11,0,0,12,16,0,21,6,44,47,12,47,127,47,9,21,45,454,79891
3.6081E+11,10,0,21,13,29,13,0,26,22,30,62,130,29,39,47,22,493,75967
3.6081E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
3.6081E+11,26,17,20,26,6,6,0,6,5,28,24,34,26,20,24,4,272,59545
