Id2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,hh_total,hh_avg_inc
189 ,38,25,65,31,25,75,34,31,29,224,64,130,31,0,0,0,802,52400
190 ,24,7,0,9,34,24,23,22,0,22,48,136,36,50,6,11,452,78516
191 ,10,38,33,50,30,54,50,33,19,16,61,23,21,11,31,0,480,36736
192 ,6,36,15,19,36,41,46,81,23,41,0,61,0,2,3,0,410,40405
193 ,36,58,41,59,0,55,4,38,76,37,17,55,38,0,29,9,552,43214
194 ,35,86,52,48,24,32,20,67,122,29,24,63,0,15,14,0,631,41321
195 ,97,80,16,19,21,0,8,29,58,35,30,37,21,13,20,0,484,40132
196 ,26,46,16,66,40,47,19,0,0,24,83,29,24,16,52,14,502,37750
197 ,8,76,65,89,76,0,13,15,0,68,34,66,39,8,9,15,581,29136
198 ,0,17,7,0,24,39,30,75,33,23,40,117,0,22,0,0,427,46629
199 ,33,90,42,25,9,0,86,14,0,20,11,22,45,9,52,0,458,38158
200 ,34,82,22,0,48,60,40,0,11,44,89,70,11,0,0,0,511,35594
201 ,37,43,9,16,30,20,84,11,24,0,21,33,49,18,19,15,429,37010
202 ,36,9,64,38,54,30,18,0,0,62,58,42,26,0,22,9,468,35750
203 ,36,69,38,24,33,23,0,33,11,41,61,75,29,36,0,3,512,45000
204 ,71,50,53,33,22,0,42,37,11,19,41,47,22,0,0,0,448,29432
205 ,53,28,40,29,27,25,16,30,0,105,10,37,0,23,0,0,423,38984
206 ,39,54,57,19,8,10,29,18,18,26,13,19,45,11,10,22,398,36034
207 ,113,9,96,0,0,61,7,23,22,23,30,64,14,9,31,0,502,33333
208 ,8,33,22,28,46,10,12,42,0,22,7,61,26,7,0,0,324,40938
209 ,14,24,26,94,48,28,0,28,0,63,26,52,0,21,0,0,424,30789
210 ,58,26,43,57,17,8,10,0,21,65,48,59,19,13,17,11,472,47024
211 ,9,5,44,16,38,9,10,0,10,34,17,104,72,31,18,30,447,80956
212 ,59,20,14,9,47,25,42,56,0,29,76,56,48,0,53,28,562,57250
213 ,53,45,0,45,54,11,16,10,17,51,39,38,40,0,24,8,451,40375
214 ,0,23,22,0,0,44,80,88,0,69,49,98,26,21,0,0,520,52653
215 ,49,49,0,25,19,7,0,17,16,64,55,4,38,0,17,27,387,53938
216 ,15,38,57,22,19,0,47,25,39,52,54,54,14,9,0,0,445,44950
217 ,55,30,42,69,31,25,24,11,68,44,47,59,73,9,40,0,627,47137
218 ,57,28,13,82,35,18,31,21,16,33,38,35,34,0,13,19,473,37782
219 ,6,41,108,0,107,48,12,56,10,27,65,19,35,8,0,0,542,30469
220 ,52,21,45,34,92,43,38,0,36,14,37,41,28,0,22,0,503,32936
221 ,59,18,87,22,0,26,0,52,51,53,50,71,27,22,0,0,538,45625
222 ,26,0,78,59,7,20,9,0,8,25,33,69,0,0,8,0,342,32625
223 ,59,0,21,10,31,45,0,9,24,0,18,47,17,0,0,0,281,31950
224 ,55,46,83,26,23,19,44,23,52,66,16,45,9,18,37,0,562,37071
225 ,44,24,113,69,17,0,0,35,11,9,36,10,68,19,0,0,455,22279
226 ,14,11,18,28,11,0,7,8,5,0,40,20,6,5,42,6,221,61932
227 ,23,33,34,6,53,6,13,19,19,40,52,69,37,3,15,17,439,51875
228 ,100,107,81,8,52,21,54,64,10,30,9,66,36,18,41,0,697,30060
229 ,39,7,17,40,17,7,12,18,50,22,37,7,58,14,0,0,345,46550
230 ,47,30,70,27,69,0,47,6,0,8,10,72,9,6,0,0,401,26104
231 ,47,130,79,21,26,23,44,7,28,35,45,10,8,0,9,8,520,20476
232 ,0,43,25,39,23,0,37,95,8,8,23,43,32,9,7,0,392,43146
233 ,10,10,21,9,82,16,0,43,0,47,33,46,11,0,28,10,366,44444
234 ,25,0,41,45,7,0,10,42,0,40,36,96,28,45,9,5,429,60450
235 ,92,40,34,20,21,0,24,0,22,0,29,11,28,0,0,10,331,19950
236 ,53,29,0,55,52,104,0,11,9,49,62,35,30,36,11,0,536,32685
237 ,8,0,27,21,42,56,9,24,0,49,52,26,14,25,0,0,353,43906
238 ,14,23,0,0,0,0,11,0,0,10,82,91,11,31,97,84,454,92325
239 ,8,47,0,13,57,9,0,42,11,30,19,55,24,32,48,12,407,54531
240 ,0,0,15,29,0,1,36,12,11,10,49,109,70,0,6,0,348,76447
241 ,64,31,5,71,13,19,16,11,7,0,28,44,8,0,7,0,324,24250
242 ,8,26,4,36,57,10,30,21,15,5,7,21,20,0,0,3,263,32625
243 ,0,0,0,7,16,0,0,6,19,15,21,46,27,3,0,63,223,89432
244 ,22,14,11,0,3,0,6,4,28,32,20,63,17,17,16,13,266,71250
245 ,24,0,7,23,0,0,5,29,6,14,22,39,6,8,8,40,231,68352
246 ,40,52,15,27,14,19,0,0,4,26,35,58,9,14,27,8,348,50750
247 ,8,22,7,11,5,8,8,0,18,31,41,45,56,55,75,55,445,113472
248 ,0,5,14,23,10,5,5,11,21,15,16,45,37,22,26,41,296,77130
249 ,105,11,21,37,94,35,84,11,35,11,84,74,0,15,0,0,617,35255
250 ,86,56,51,9,17,28,10,25,96,57,66,69,27,0,0,0,597,45859
251 ,61,25,9,22,35,16,30,23,20,23,29,35,15,0,6,0,349,35739
252 ,26,44,44,37,18,16,0,12,14,67,24,48,7,8,29,13,407,48125
253 ,4,13,8,24,9,56,32,13,11,10,0,62,32,0,5,30,309,41635
254 ,5,9,15,18,17,10,20,10,0,19,20,20,8,13,0,0,184,37250
255 ,23,17,8,24,0,35,4,0,46,33,27,16,39,77,76,59,484,101875
256 ,62,14,38,27,23,0,49,0,0,62,28,83,76,12,43,109,626,77931
257 ,118,35,85,75,14,13,0,0,24,24,98,27,0,0,0,5,518,22188
258 ,54,51,32,121,23,38,15,21,13,43,130,93,33,39,23,10,739,50625
259 ,7,24,0,0,5,0,26,9,0,0,9,45,8,36,14,77,260,101563
260 ,16,0,24,7,0,0,28,14,22,0,71,97,44,76,54,35,488,91310
261 ,0,10,0,0,0,0,0,25,0,40,22,50,34,0,19,50,250,90357
262 ,0,0,0,10,0,32,5,16,5,19,19,25,22,9,11,31,204,71071
263 ,4,0,12,18,15,27,8,10,13,11,10,41,25,16,59,70,339,100250
264 ,0,0,6,0,16,0,0,4,0,4,12,62,47,23,35,85,294,117500
265 ,26,20,10,21,46,0,37,25,0,42,0,54,10,7,66,31,395,52893
266 ,84,22,70,34,24,92,6,17,7,56,41,76,22,33,0,38,622,34292
267 ,0,0,42,0,0,17,15,0,0,8,7,98,32,30,37,71,357,84792
268 ,35,15,13,7,98,27,0,7,17,0,72,70,88,22,15,0,486,62000
269 ,0,10,55,23,12,0,0,32,0,10,61,50,0,54,34,163,504,97273
270 ,9,0,0,0,0,59,0,8,0,0,42,31,65,34,82,166,496,143750
271 ,11,0,11,8,0,20,59,0,0,7,8,31,50,64,29,95,393,117375
272 ,11,5,7,0,10,0,32,22,25,0,60,49,20,20,85,88,434,99000
273 ,15,39,40,12,9,24,18,0,2,44,33,36,28,5,22,7,334,51538
274 ,8,0,19,18,10,35,16,15,17,33,38,43,0,33,21,43,349,62961
275 ,9,14,9,34,0,0,0,5,9,0,18,49,25,16,70,81,339,121458
276 ,9,21,0,11,0,0,0,7,0,61,13,51,78,26,120,129,526,128056
277 ,13,0,29,11,9,9,7,0,0,0,31,89,38,69,50,178,533,145208
278 ,0,20,0,9,0,0,0,9,0,24,29,35,91,88,103,91,499,134861
279 ,10,22,19,40,28,0,0,7,0,45,45,67,21,50,35,17,406,66667
280 ,38,37,15,30,28,6,23,29,0,22,62,32,29,66,26,45,488,67568
281 ,0,33,28,56,15,9,15,10,0,50,46,94,79,32,51,38,556,75513
282 ,35,0,0,25,19,7,0,17,10,18,47,33,40,36,44,69,400,93750
283 ,0,18,0,0,37,8,0,27,8,23,16,68,81,24,96,188,594,137857
284 ,46,0,0,7,0,26,0,33,0,21,27,51,39,54,35,183,522,128810
285 ,0,0,36,0,5,12,9,11,0,0,72,22,9,72,80,36,364,125938
286 ,28,0,7,20,24,40,9,64,0,25,22,15,36,55,67,15,427,58906
287 ,29,23,44,11,16,17,7,12,29,7,49,37,9,22,39,18,369,49453
288 ,8,49,0,8,14,0,21,8,8,61,39,35,47,16,8,23,345,59408
289 ,0,0,0,12,28,17,7,0,7,31,21,74,48,30,63,39,377,96615
290 ,44,21,0,10,34,0,0,4,0,47,37,29,97,38,89,39,489,102011
291 ,71,95,0,8,0,10,10,0,0,13,24,54,85,38,110,103,621,112636
292 ,98,24,24,16,31,40,45,15,35,23,75,15,40,49,40,24,594,45286
293 ,37,0,0,15,47,38,0,29,0,50,8,60,26,16,61,38,425,56985
294 ,20,8,17,22,0,0,10,8,8,8,33,50,0,16,11,26,237,65950
295 ,0,0,0,28,0,0,0,0,21,31,42,52,13,30,34,62,313,95991
296 ,20,0,13,25,9,12,0,9,0,16,64,22,27,30,74,104,425,111375
297 ,10,0,0,0,0,14,10,0,12,40,22,0,39,78,55,64,344,139250
298 ,0,13,13,0,0,10,11,0,9,0,62,32,66,0,33,68,317,101771
299 ,46,11,12,14,21,9,30,0,11,12,39,17,14,23,25,20,304,49545
300 ,37,49,6,11,0,13,11,31,6,44,39,34,72,18,51,32,454,67667
301 ,87,16,18,34,19,13,8,0,29,28,72,31,75,0,67,104,601,67344
302 ,8,0,0,0,0,0,9,9,6,46,38,29,53,42,28,108,376,111111
303 ,8,11,37,36,34,0,25,12,0,55,22,29,69,0,35,105,478,74500
304 ,47,33,14,0,46,23,8,9,8,0,35,69,54,38,47,36,467,80208
305 ,15,14,0,8,22,51,20,7,47,42,76,51,14,0,19,29,415,54886
306 ,19,22,69,11,30,17,7,0,30,17,55,63,30,16,29,18,433,56691
307 ,46,32,0,0,0,0,21,7,48,27,8,80,80,60,27,16,452,86905
308 ,41,0,0,0,7,8,10,7,0,50,32,50,85,31,41,110,472,105109
309 ,34,0,54,0,31,0,0,50,0,18,86,5,45,43,53,66,485,69375
310 ,7,10,11,29,33,8,42,26,21,30,126,77,65,0,43,56,584,68646
311 ,35,36,0,25,18,19,30,8,21,70,24,107,71,8,9,0,481,58856
312 ,0,0,53,0,12,0,7,8,0,23,28,39,41,18,36,15,280,79750
313 ,0,9,22,23,22,42,0,0,5,36,39,23,117,48,23,10,419,96042
314 ,34,15,14,15,6,7,23,10,27,11,35,17,39,18,19,50,340,68452
315 ,16,21,26,6,7,5,6,10,7,21,92,43,87,57,49,70,523,100121
316 ,3,28,8,39,0,10,6,23,0,32,7,34,26,7,13,14,250,51429
317 ,6,23,0,19,5,4,9,6,26,19,0,15,29,10,15,58,244,78333
318 ,0,12,0,0,0,0,17,45,0,81,54,100,60,25,54,100,548,88833
319 ,12,0,12,0,0,45,56,0,0,23,84,147,45,36,26,75,561,85240
320 ,0,0,0,0,0,0,45,0,0,0,13,24,35,78,93,60,348,143990
321 ,18,31,0,0,0,0,0,20,13,14,32,41,48,26,54,79,376,101319
322 ,0,0,32,17,0,0,0,0,12,0,23,0,39,83,104,118,428,158190
323 ,22,10,0,5,6,14,19,6,25,15,31,36,29,39,10,10,277,64792
324 ,16,23,11,6,6,24,0,18,6,15,14,31,31,25,22,49,297,84063
325 ,46,0,0,0,0,0,0,0,0,15,41,32,25,43,40,160,402,142222
326 ,29,0,15,0,15,7,29,8,0,0,26,22,100,13,25,143,432,118864
327 ,6,14,14,8,7,37,0,23,0,35,14,81,90,46,47,80,502,102143
328 ,7,0,0,0,0,0,0,22,7,8,0,22,22,24,72,120,304,159200
329 ,4,0,14,0,19,16,26,5,0,5,26,54,38,26,17,39,289,94519
330 ,0,5,40,6,0,4,16,4,17,16,9,28,32,17,43,25,262,88750
331 ,16,12,26,22,0,8,3,19,11,42,22,56,31,25,8,25,326,70000
332 ,0,16,0,0,0,0,0,0,0,0,29,20,0,0,0,0,65,66964
333 ,18,19,0,0,18,0,0,30,4,14,19,38,31,14,76,127,408,149750
334 ,11,0,0,16,0,0,0,0,0,14,23,41,50,42,55,50,302,123571
335 ,0,0,0,0,0,0,0,0,0,25,7,51,39,26,92,117,357,160078
