GEO.id2,HD01_VD10,,,,,,,,
Id2,1,2,3,4,5,6,7,total hhsize,total hh num
360610032005 ,49,156,39,0,0,0,0,244,579
360610032006 ,502,242,188,65,11,0,0,1008,2121
360610032007 ,512,102,0,0,0,0,0,614,738
360610033001 ,755,462,171,66,0,0,0,1454,2544
360610033002 ,87,64,80,32,0,0,0,263,586
360610033003 ,193,184,30,259,38,0,0,704,1900
360610034001 ,802,228,134,0,0,10,0,1174,1796
360610034002 ,323,289,103,17,0,0,0,732,1444
360610034003 ,625,252,79,0,0,0,0,956,1494
360610034004 ,569,149,60,35,0,30,0,843,1488
360610036011 ,171,119,41,48,0,0,0,379,810
360610036012 ,160,163,44,29,0,0,30,426,1268
360610036013 ,352,175,72,46,26,0,0,671,1323
360610036021 ,398,276,38,10,0,0,0,722,1188
360610036022 ,318,219,24,11,0,14,0,586,1695
360610037000 ,0,0,0,0,0,0,0,0,0
360610037001 ,111,111,32,90,6,0,0,350,846
360610037002 ,323,119,63,27,0,0,0,532,985
360610037003 ,255,118,45,48,0,0,0,466,832
360610038001 ,537,337,21,24,0,0,0,919,1643
360610038002 ,249,175,15,0,0,0,0,439,667
360610038003 ,493,142,115,81,0,0,0,831,1580
360610038004 ,735,84,31,0,0,0,0,850,1123
360610038005 ,775,197,0,10,0,0,0,982,1313
360610038006 ,276,146,0,17,0,0,0,439,715
360610038007 ,339,226,108,20,0,0,0,693,1388
360610039000 ,0,0,0,0,0,0,0,0,0
360610039001 ,248,319,46,139,42,38,0,832,2034
360610039002 ,500,130,120,0,12,0,0,762,1245
360610039003 ,129,165,76,28,35,0,0,433,1002
360610039004 ,137,194,61,132,18,3,0,545,1351
360610040001 ,435,579,146,116,0,0,0,1276,2687
360610040002 ,205,122,0,23,0,0,0,350,1538
360610040003 ,227,24,79,22,0,0,0,352,1251
360610040004 ,219,143,14,0,0,0,0,376,589
360610040005 ,704,246,42,98,0,0,0,1090,1768
360610040006 ,514,353,0,19,0,0,0,886,1596
360610041001 ,235,134,118,0,0,0,0,487,961
360610041002 ,216,123,40,73,0,0,0,452,928
360610041003 ,256,203,110,144,59,14,0,786,2002
360610041004 ,166,313,116,142,0,0,0,737,1954
360610041005 ,268,172,33,48,0,0,0,521,940
360610041006 ,233,133,50,14,67,0,0,497,1551
360610042001 ,455,285,138,15,13,0,0,906,4220
360610042002 ,314,200,54,32,0,0,0,600,1071
360610043001 ,580,160,110,117,0,0,0,967,1866
360610043002 ,257,200,100,0,0,0,0,557,1020
360610043003 ,306,403,60,0,13,0,0,782,1429
360610044000 ,0,0,0,0,0,0,0,0,0
360610044001 ,620,530,266,0,0,0,0,1416,2759
360610044002 ,316,96,59,0,0,0,0,471,794
360610044003 ,637,461,65,107,0,0,0,1270,2424
360610044004 ,182,126,148,32,0,0,0,488,1235
360610044005 ,268,640,235,219,0,0,0,1362,3440
360610044006 ,330,185,0,0,0,0,0,515,743
360610044007 ,896,398,170,0,0,0,0,1464,2378
360610044008 ,316,490,278,0,0,0,0,1084,2266
360610045001 ,145,114,65,61,5,5,0,395,932
360610047001 ,340,106,16,7,0,0,0,469,635
360610047002 ,292,288,98,71,24,0,0,773,1642
360610048001 ,291,242,73,45,0,0,0,651,1190
360610048002 ,211,251,61,28,0,0,0,551,999
360610048003 ,224,49,23,0,0,0,0,296,430
360610048004 ,573,124,30,18,0,0,0,745,1480
360610048005 ,201,300,23,45,0,0,0,569,1796
360610048006 ,284,117,133,24,0,0,0,558,1252
360610048007 ,0,0,0,0,0,0,0,0,0
360610049001 ,178,256,63,47,14,22,46,626,1719
360610049002 ,609,305,45,0,0,0,0,959,1428
360610049003 ,559,240,33,19,16,0,0,867,1415
360610050001 ,305,184,0,24,0,0,0,513,883
360610050002 ,118,125,71,36,0,0,0,350,719
360610050003 ,285,180,12,30,14,0,0,521,957
360610050004 ,261,125,50,67,0,0,0,503,954
360610050005 ,440,274,117,0,37,0,0,868,1661
360610052001 ,178,144,30,81,9,0,0,442,946
360610052002 ,405,449,93,105,16,0,0,1068,2906
360610054001 ,555,80,157,42,0,22,0,856,1749
360610054002 ,474,184,58,41,0,0,0,757,1255
360610054003 ,511,361,49,53,0,0,0,974,1622
360610055011 ,223,220,82,33,0,0,0,558,1641
360610055012 ,515,343,143,85,13,56,0,1155,2442
360610055013 ,179,101,26,45,0,0,0,351,622
360610055021 ,190,74,27,11,0,0,0,302,463
360610055022 ,311,323,92,41,8,0,0,775,1751
360610056001 ,504,212,0,80,0,0,0,796,1446
360610056002 ,275,165,22,9,18,0,0,489,814
360610056003 ,158,195,41,0,0,0,0,394,723
360610057001 ,242,125,73,50,10,0,0,500,987
360610057002 ,670,308,61,66,0,8,0,1113,1857
360610058001 ,1151,602,174,50,23,32,0,2032,3509
360610059001 ,307,372,40,0,0,0,0,719,1192
360610059002 ,204,59,21,12,0,0,0,296,464
360610059003 ,586,170,61,18,0,0,0,835,2009
360610059004 ,188,124,84,29,14,0,0,439,863
360610059005 ,361,232,35,13,0,0,0,641,1015
360610060000 ,0,0,0,0,0,0,0,0,0
360610060001 ,213,273,261,67,5,0,0,819,2059
360610060002 ,326,362,76,126,0,0,0,890,1888
360610060003 ,350,179,21,135,16,0,0,701,1476
360610061001 ,391,251,28,28,0,0,0,698,1936
360610061002 ,354,143,71,0,0,0,0,568,1444
360610061003 ,672,196,76,11,9,0,0,964,1431
360610062000 ,0,0,0,0,0,0,0,0,0
360610062001 ,145,121,18,4,0,0,0,288,2252
360610062002 ,457,316,183,94,4,0,0,1054,2165
360610063001 ,708,366,56,0,41,0,0,1171,2050
360610063002 ,435,231,50,29,36,0,0,781,1353
360610063003 ,469,182,0,83,0,0,0,734,1176
360610063004 ,326,108,49,16,0,0,0,499,823
360610063005 ,268,111,47,30,28,0,0,484,884
360610064001 ,549,342,35,0,17,0,0,943,1911
360610064002 ,488,285,18,21,0,0,0,812,1249
360610064003 ,283,163,28,0,0,0,0,474,686
360610064004 ,338,303,111,0,0,0,0,752,1417
360610064005 ,490,426,0,41,0,0,0,957,1597
360610064006 ,252,66,148,23,0,0,0,489,1069
360610065001 ,135,198,97,70,0,0,0,500,1783
360610065002 ,446,148,0,0,0,0,0,594,1063
360610065003 ,249,207,35,0,0,14,0,505,930
360610065004 ,355,384,63,33,0,0,0,835,1697
360610065005 ,437,239,0,0,0,0,0,676,987
360610066001 ,395,121,168,0,0,0,0,684,1200
360610066002 ,211,205,98,291,0,0,0,805,2021
360610066003 ,505,96,26,0,0,0,0,627,870
360610066004 ,473,343,38,0,0,0,0,854,1300
360610066005 ,469,153,29,165,171,0,0,987,2652
360610066006 ,660,40,24,0,0,0,0,724,968
360610066007 ,310,161,0,0,0,0,0,471,682
360610066008 ,396,68,0,0,0,0,0,464,564
360610066009 ,482,291,0,34,0,0,0,807,1289
360610067001 ,590,165,67,46,0,0,0,868,1380
360610067002 ,490,268,131,0,11,0,0,900,1620
360610067003 ,398,147,18,18,0,0,0,581,838
360610067004 ,494,339,68,0,0,0,0,901,1433
360610068001 ,240,117,0,0,0,0,0,357,595
360610068002 ,207,152,73,0,0,0,0,432,809
360610068003 ,457,157,22,56,0,0,0,692,1075
360610068004 ,406,60,31,0,0,0,0,497,2061
360610068005 ,508,230,38,0,0,0,0,776,1354
360610068006 ,419,257,185,0,0,0,0,861,1742
360610069000 ,0,0,0,0,0,0,0,0,0
360610069001 ,637,387,123,54,7,4,0,1212,2442
360610070001 ,680,377,92,63,0,0,0,1212,2159
360610070002 ,167,144,77,0,0,0,0,388,822
360610070003 ,775,313,23,0,0,0,0,1111,1608
360610070004 ,209,163,65,0,0,0,0,437,740
360610070005 ,332,230,216,28,0,0,0,806,1771
360610070006 ,641,215,0,40,0,0,0,896,1297
360610071001 ,136,95,92,11,16,0,0,350,965
360610071002 ,580,366,46,25,0,0,0,1017,1735
